componente,presenze,assenze,congedi_missioni,periodo,componente_raw,periodo_sort,file,url_download,data_download
D'Agostino,4,11,0,"2024-01,2024-03",D'Agostino,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Daidone,15,0,0,"2024-01,2024-03",Daidone **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Daidone,15,0,0,"2024-01,2024-03",Daidone **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
De Leo,9,5,1,"2024-01,2024-03",De Leo,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
De Leo,9,5,1,"2024-01,2024-03",De Leo,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
De Luca A.,14,0,1,"2024-01,2024-03",De Luca A. **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
De Luca A.,14,0,1,"2024-01,2024-03",De Luca A. **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
De Luca C.,12,2,1,"2024-01,2024-03",De Luca C.,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
De Luca C.,12,2,1,"2024-01,2024-03",De Luca C.,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Di Mauro,15,0,0,"2024-01,2024-03",Di Mauro **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Di Mauro,15,0,0,"2024-01,2024-03",Di Mauro **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Di Paola,15,0,0,"2024-01,2024-03",Di Paola **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Di Paola,15,0,0,"2024-01,2024-03",Di Paola **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Dipasquale,15,0,0,"2024-01,2024-03",Dipasquale **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Dipasquale,15,0,0,"2024-01,2024-03",Dipasquale **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Falcone,15,0,0,"2024-01,2024-03",Falcone **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Falcone,15,0,0,"2024-01,2024-03",Falcone **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Ferrara,13,0,2,"2024-01,2024-03",Ferrara **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Ferrara,13,0,2,"2024-01,2024-03",Ferrara **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Figuccia,15,0,0,"2024-01,2024-03",Figuccia **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Figuccia,15,0,0,"2024-01,2024-03",Figuccia **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Gallo,15,0,0,"2024-01,2024-03",Gallo **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Gallo,15,0,0,"2024-01,2024-03",Gallo **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Galluzzo,15,0,0,"2024-01,2024-03",Galluzzo **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Galluzzo,15,0,0,"2024-01,2024-03",Galluzzo **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Galvagno,15,0,0,"2024-01,2024-03",Galvagno **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Galvagno,15,0,0,"2024-01,2024-03",Galvagno **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Gennuso,12,3,0,"2024-01,2024-03",Gennuso,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Gennuso,12,3,0,"2024-01,2024-03",Gennuso,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Geraci,4,11,0,"2024-01,2024-03",Geraci,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Geraci,4,11,0,"2024-01,2024-03",Geraci,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Giambona,15,0,0,"2024-01,2024-03",Giambona,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Giambona,15,0,0,"2024-01,2024-03",Giambona,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Gilistro,12,1,2,"2024-01,2024-03",Gilistro,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Gilistro,12,1,2,"2024-01,2024-03",Gilistro,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Giuffrida,7,1,1,"2024-01,2024-03",Giuffrida ****,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Giuffrida,7,1,1,"2024-01,2024-03",Giuffrida ****,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Grasso,11,4,0,"2024-01,2024-03",Grasso,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Grasso,11,4,0,"2024-01,2024-03",Grasso,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Intravaia,15,0,0,"2024-01,2024-03",Intravaia,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Intravaia,15,0,0,"2024-01,2024-03",Intravaia,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
La Rocca,10,5,0,"2024-01,2024-03",La Rocca,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
La Rocca,10,5,0,"2024-01,2024-03",La Rocca,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
La Vardera,15,0,0,"2024-01,2024-03",La Vardera**,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
La Vardera,15,0,0,"2024-01,2024-03",La Vardera**,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Laccoto,15,0,0,"2024-01,2024-03",Laccoto **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Laccoto,15,0,0,"2024-01,2024-03",Laccoto **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Lantieri,15,0,0,"2024-01,2024-03",Lantieri **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Lantieri,15,0,0,"2024-01,2024-03",Lantieri **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Leanza,11,3,1,"2024-01,2024-03",Leanza,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Leanza,11,3,1,"2024-01,2024-03",Leanza,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Lombardo G.,14,1,0,"2024-01,2024-03",Lombardo G.,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Lombardo G.,14,1,0,"2024-01,2024-03",Lombardo G.,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Lombardo G.G.,15,0,0,"2024-01,2024-03",Lombardo G.G. **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Lombardo G.G.,15,0,0,"2024-01,2024-03",Lombardo G.G. **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Mancuso,13,0,2,"2024-01,2024-03",Mancuso **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Mancuso,13,0,2,"2024-01,2024-03",Mancuso **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Marano,10,4,1,"2024-01,2024-03",Marano,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Marano,10,4,1,"2024-01,2024-03",Marano,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Marchetta,14,0,1,"2024-01,2024-03",Marchetta **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Marchetta,14,0,1,"2024-01,2024-03",Marchetta **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Messina,15,0,0,"2024-01,2024-03",Messina **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Messina,15,0,0,"2024-01,2024-03",Messina **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Micciché,13,0,2,"2024-01,2024-03",Micciché **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Micciché,13,0,2,"2024-01,2024-03",Micciché **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Pace,14,0,1,"2024-01,2024-03",Pace **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Pace,14,0,1,"2024-01,2024-03",Pace **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Pellegrino,15,0,0,"2024-01,2024-03",Pellegrino **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Pellegrino,15,0,0,"2024-01,2024-03",Pellegrino **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Safina,10,2,3,"2024-01,2024-03",Safina,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Safina,10,2,3,"2024-01,2024-03",Safina,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Sammartino,15,0,0,"2024-01,2024-03",Sammartino **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Sammartino,15,0,0,"2024-01,2024-03",Sammartino **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Savarino,8,7,0,"2024-01,2024-03",Savarino,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Savarino,8,7,0,"2024-01,2024-03",Savarino,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Saverino,15,0,0,"2024-01,2024-03",Saverino,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Saverino,15,0,0,"2024-01,2024-03",Saverino,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Schifani,15,0,0,"2024-01,2024-03",Schifani **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Schifani,15,0,0,"2024-01,2024-03",Schifani **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Schillaci,15,0,0,"2024-01,2024-03",Schillaci,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Schillaci,15,0,0,"2024-01,2024-03",Schillaci,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Sciotto,15,0,0,"2024-01,2024-03",Sciotto **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Sciotto,15,0,0,"2024-01,2024-03",Sciotto **,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Spada,13,2,0,"2024-01,2024-03",Spada,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
Spada,13,2,0,"2024-01,2024-03",Spada,2024-03_2024-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2024_0.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-05/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202024_0.pdf,20250419
